9,639,641
-1,-1,-1,-1,-1,-1,-2,0,-1,0,601.0
-1,-1,-1,-1,-2,-1,-1,-1,0,0,32.40000000000019
-1,-1,-1,-1,-1,-1,-1,-2,0,0,333.0
-1,-1,-1,-1,0,-1,-1,-2,-1,0,-66.60000000000049
-1,-2,-1,-1,0,-1,-1,-1,-1,0,-68.1000000000004
-1,-1,-1,-2,-1,-1,-1,0,-1,0,66.70000000000049
-1,-1,-1,-2,-1,-1,0,-1,-1,0,0.0
-1,-1,0,-1,-1,-1,-1,-1,-2,0,-32.000000000000185
-1,-1,-1,0,-1,-1,-1,-1,-2,0,0.0
-1,-1,-1,-1,-1,-1,0,1,-2,0,0.0
-1,-1,-1,-1,0,-1,-1,-1,-2,0,-66.60000000000049
-1,-1,-1,-2,-1,-1,-1,0,1,0,3.900000000000002
-1,-1,-1,0,-1,-2,-1,-1,-1,0,0.0
-1,-1,-1,0,-2,-1,-1,-1,-1,0,0.0
-2,-1,-1,-1,-1,0,-1,-1,-1,1,1.4000000000000001
0,-2,-1,-1,-1,-1,-1,-1,-1,0,0.0
0,-1,-1,-1,-1,-2,-1,-1,-1,0,0.0
-1,-1,-1,-2,0,-1,-1,-1,-1,2,-1.7000000000000004
-2,-1,-1,0,-1,-1,-1,-1,-1,0,0.0
-1,0,1,-1,-1,-1,-2,-1,-1,0,4.000000000000002
0,1,-1,-1,-1,-1,-2,-1,-1,0,0.0
-1,0,1,-1,-1,-2,-1,-1,-1,1,0.0
-2,-1,-1,0,-1,-1,-1,-1,-1,1,25.0
0,-2,-1,1,-1,-1,-1,-1,-1,3,1.0
-1,-1,-2,-1,-1,-1,-1,0,-1,0,-65.10000000000058
-1,-1,-1,-1,-1,-1,0,-1,-2,0,0.0
-1,-1,-1,0,-1,-2,-1,-1,-1,1,-1.5000000000000002
-1,-1,-1,0,-1,-1,-1,-2,-1,0,0.0
-1,0,-1,-1,-1,-1,-2,-1,-1,3,-2.500000000000001
-1,-1,0,-1,-1,-1,-2,-1,-1,0,31.400000000000176
0,-1,-1,-1,-1,-1,-2,-1,-1,0,0.0
-2,-1,-1,-1,1,-1,-1,0,-1,0,0.7
-1,0,-1,-1,-1,-1,-2,-1,-1,0,65.10000000000058
-1,-1,-1,-1,0,1,-1,-2,-1,0,-5.699999999999996
-1,-1,0,-1,-1,-2,-1,-1,-1,0,-27.800000000000125
-1,0,-1,-1,-1,-2,-1,-1,-1,0,-59.90000000000058
-1,0,-1,-2,-1,-1,-1,-1,-1,1,0.0
-2,-1,-1,-1,0,-1,-1,-1,-1,0,63.80000000000064
-2,-1,-1,-1,-1,-1,0,1,-1,0,0.0
-1,0,-2,-1,-1,-1,-1,-1,-1,0,-36.80000000000025
0,-1,-2,-1,-1,-1,-1,-1,-1,0,0.0
-1,-1,-1,-2,-1,-1,-1,-1,0,0,36.40000000000025
-1,-2,-1,0,1,-1,-1,-1,-1,0,0.0
-1,-2,0,-1,-1,-1,-1,-1,-1,2,-0.8999999999999999
-1,-2,-1,-1,-1,0,-1,-1,-1,0,33.1000000000002
-1,0,1,-2,-1,-1,-1,-1,-1,0,3.4000000000000017
0,1,-1,-2,-1,-1,-1,-1,-1,0,0.0
-1,-1,-1,0,-1,-1,-1,-2,-1,2,2.9000000000000012
-1,-1,-1,-1,-1,-1,0,-2,-1,0,0.0
-1,-1,-1,-1,-1,0,-1,-1,-2,0,-31.500000000000178
-1,-1,-1,-2,-1,-1,0,-1,-1,2,0.0
-1,-2,-1,-1,-1,-1,-1,0,-1,0,-68.80000000000037
-1,-1,-1,-2,-1,0,-1,-1,-1,0,36.10000000000024
0,-1,-1,-1,-1,-1,-1,-1,-2,3,2.3000000000000007
0,-1,-1,-2,-1,-1,-1,-1,-1,0,0.0
-1,-1,-1,-2,-1,-1,-1,-1,0,2,0.0
-1,0,-1,-2,-1,-1,-1,-1,-1,0,64.90000000000059
-1,-1,-1,-1,-2,-1,-1,0,-1,2,0.0
-1,-1,-1,-1,-1,0,-2,-1,-1,0,32.60000000000019
-1,-1,-1,-1,0,-2,-1,-1,-1,3,13.0
-1,-1,-1,-1,0,-2,-1,-1,-1,0,-36.00000000000024
-1,-1,-2,-1,0,1,-1,-1,-1,0,-4.4
-1,-1,-1,-1,-1,0,-1,-2,-1,0,33.1000000000002
-1,-1,-1,-1,-1,-1,-1,0,-2,0,-35.10000000000023
-1,-1,-2,0,1,-1,-1,-1,-1,0,0.0
-1,-1,-1,0,-1,-1,-2,-1,-1,2,18.0
-1,-1,-1,-1,-1,0,-2,-1,-1,1,-1.2
0,-1,-1,-1,-1,-1,-1,-1,-2,1,0.0
-1,-1,0,-1,-1,-1,-1,-1,-2,2,1.0999999999999999
-2,-1,-1,-1,-1,0,-1,-1,-1,2,-0.7
-1,-1,-1,0,1,-1,-1,-2,-1,0,0.0
-1,-2,-1,-1,0,1,-1,-1,-1,0,-5.1999999999999975
-1,-1,-1,0,1,2,-1,-2,-1,0,0.0
-1,-1,-1,-1,0,1,-1,-2,-1,2,2.0
-1,-2,-1,-1,2,-1,0,1,-1,0,0.0
-2,-1,-1,-1,-1,-1,-1,0,1,0,4.899999999999999
-1,-1,-1,-2,-1,-1,-1,-1,0,1,0.7999999999999999
-1,-1,-1,0,-1,-1,-1,-2,-1,1,-3.5000000000000018
-1,0,-1,-2,-1,-1,-1,-1,-1,3,-2.0000000000000004
-1,-1,-2,-1,-1,0,-1,-1,-1,2,-1.7000000000000004
-1,-1,-2,-1,-1,-1,-1,-1,0,0,-32.40000000000019
-1,-1,-1,-1,-1,-1,0,-2,-1,3,14.0
-1,-2,-1,0,-1,-1,-1,-1,-1,1,2.600000000000001
-1,0,-1,-1,-2,-1,-1,-1,-1,3,-1.5000000000000002
-1,-1,-1,-1,0,-1,-1,-1,-2,1,-1.6000000000000003
-1,-1,-2,-1,-1,-1,0,-1,-1,2,0.0
-1,-2,-1,-1,-1,-1,-1,0,1,0,-5.299999999999997
-1,-1,-2,-1,-1,-1,0,-1,-1,1,3.900000000000002
0,1,-2,-1,-1,-1,-1,-1,-1,0,0.0
-1,-1,-1,-1,-1,-1,-2,0,1,0,43.0
-2,-1,-1,-1,-1,0,-1,-1,-1,0,33.500000000000206
-1,-1,-1,-1,-1,-1,-2,-1,0,3,0.0
0,1,-1,-1,-1,-1,-2,-1,-1,3,0.0
-1,-2,-1,0,1,-1,-1,-1,-1,2,-0.7
-1,-2,-1,1,-1,-1,0,-1,-1,0,0.0
-1,-1,-1,-1,-1,-2,-1,0,-1,2,0.0
-1,-1,-1,-1,0,-1,-2,-1,-1,3,-1.2
-2,-1,-1,-1,0,1,-1,-1,-1,0,3.5000000000000018
-2,-1,-1,0,1,-1,-1,-1,-1,0,0.0
-1,-2,-1,-1,-1,-1,0,1,-1,0,0.0
-1,-1,-2,-1,-1,-1,0,1,2,0,0.0
-1,-1,0,-2,-1,-1,-1,-1,-1,0,32.20000000000019
0,-1,-1,1,-1,-2,-1,-1,-1,0,0.0
-1,1,-1,-1,0,-1,-2,-1,-1,0,0.6
-1,-1,-1,0,-1,-1,-1,-1,-2,3,2.800000000000001
0,-2,-1,-1,-1,-1,-1,-1,-1,3,11.0
1,0,-1,-2,-1,-1,-1,-1,-1,0,0.0
-1,-1,-1,0,-1,-1,-2,-1,-1,3,-2.2000000000000006
-1,-1,-1,0,1,-1,-2,-1,-1,0,0.0
-1,0,1,-1,-1,-1,-1,-1,-2,0,-5.099999999999998
0,1,-1,-1,-1,-1,-1,-1,-2,0,0.0
0,-1,-1,-1,-1,-1,-1,-1,-2,2,3.1000000000000014
-1,0,-1,-1,-1,-2,-1,-1,-1,2,1.7000000000000004
0,-1,-1,-1,-2,-1,-1,-1,-1,1,0.0
-1,-1,-1,-1,-1,0,-1,-2,-1,3,0.0
-1,-1,-1,0,1,-1,-1,-1,-2,1,-0.2
0,-1,-1,1,-1,-1,-1,-1,-2,0,0.0
1,0,-2,-1,-1,-1,-1,-1,-1,0,0.0
-1,-1,-1,-1,-1,-2,0,-1,-1,3,2.2000000000000006
-1,-1,-1,-1,0,-1,-1,-1,-2,3,1.5000000000000002
-1,-1,-1,-1,-1,-2,1,0,-1,0,0.0
-1,-1,-1,-1,0,-1,-1,-2,-1,1,-1.9000000000000006
-1,-1,-1,0,1,-2,-1,-1,-1,0,0.0
-1,-1,-1,0,1,-1,-1,-1,-2,0,0.0
-2,0,1,-1,-1,-1,-1,-1,-1,0,54.0
0,-1,-1,-1,-1,-1,-2,-1,-1,3,-3.2000000000000015
-1,-1,-1,-1,-2,-1,0,-1,-1,2,0.0
-2,-1,-1,-1,-1,-1,0,-1,-1,1,2.3000000000000007
-2,-1,-1,-1,-1,-1,-1,-1,0,1,0.4
-2,-1,-1,0,-1,-1,-1,-1,-1,2,-3.600000000000002
-1,-2,-1,-1,0,-1,-1,-1,-1,1,19.0
0,-1,-1,-1,-1,-1,-2,-1,-1,1,0.0
-1,-1,-2,-1,0,-1,-1,-1,-1,2,-1.8000000000000005
-1,0,1,-1,-1,-1,-1,-1,-2,1,0.0
-1,-1,-2,-1,-1,-1,-1,-1,0,3,0.0
-1,-1,-1,-1,-1,-2,0,1,-1,0,0.0
0,1,-1,-1,-2,-1,-1,-1,-1,0,0.0
0,-1,-2,-1,-1,-1,-1,-1,-1,3,1.7000000000000004
-1,-1,-1,-2,-1,-1,-1,0,-1,1,1.5000000000000002
-1,-1,0,-2,-1,-1,-1,-1,-1,2,0.5
-2,-1,-1,-1,-1,-1,0,1,-1,2,0.0
-1,0,-2,-1,-1,-1,-1,-1,-1,2,-0.6
-1,0,-1,-1,-1,-1,-2,-1,-1,2,1.8000000000000005
-1,-1,-1,-1,-2,-1,0,1,-1,0,0.0
0,-1,-1,-2,-1,-1,-1,-1,-1,1,0.0
-1,-2,-1,-1,-1,-1,0,-1,-1,1,2.0000000000000004
-1,-1,-1,-1,-1,-2,-1,0,-1,1,2.1000000000000005
-1,-1,-1,-1,-2,0,-1,-1,-1,2,-0.7
-2,-1,-1,-1,-1,-1,-1,0,-1,1,1.3
-1,-1,-1,-2,-1,-1,0,1,-1,0,0.0
-1,-1,-1,-1,-2,-1,-1,-1,0,2,0.0
0,-1,-2,-1,-1,-1,-1,-1,-1,1,0.0
-1,-1,-1,-1,0,-1,-1,-2,-1,2,18.0
-1,-1,-1,-1,-1,-1,0,-1,-2,2,0.0
-1,-1,-1,-1,0,-1,-1,-2,-1,3,-2.0000000000000004
-1,-1,-2,-1,0,-1,-1,-1,-1,1,2.3000000000000007
-2,-1,-1,0,-1,-1,-1,-1,-1,3,-2.400000000000001
-1,-1,-1,-2,-1,-1,0,-1,-1,1,24.0
0,-1,-2,1,-1,-1,-1,-1,-1,0,0.0
-1,-1,0,-2,-1,-1,-1,-1,-1,1,0.0
-1,-1,-1,-1,-1,0,-1,-2,-1,2,0.9999999999999999
-1,-2,-1,-1,-1,-1,0,1,2,0,0.0
-1,-1,-1,-1,-2,-1,-1,0,-1,1,21.0
-1,-1,-2,0,1,-1,-1,2,-1,0,0.0
-1,0,-1,-1,-1,-2,-1,-1,-1,1,0.0
-1,0,-1,-1,-1,-1,-1,-1,-2,1,0.0
-2,-1,-1,-1,-1,-1,0,-1,-1,3,-1.9000000000000006
-2,0,-1,-1,-1,-1,-1,-1,-1,2,-2.2000000000000006
-2,-1,-1,-1,0,-1,-1,-1,-1,3,-2.1000000000000005
-1,0,-1,-1,-1,-1,-1,-1,-2,2,3.3000000000000016
-1,-1,-1,0,1,2,-2,-1,-1,0,0.0
-2,-1,-1,-1,-1,0,-1,-1,-1,3,0.0
-1,-1,-2,-1,0,-1,-1,-1,-1,3,0.8999999999999999
0,-1,-1,-1,-1,-2,-1,-1,-1,2,2.1000000000000005
-2,-1,-1,-1,0,-1,-1,-1,-1,2,-1.9000000000000006
-1,0,1,-1,-1,-2,-1,-1,-1,0,-3.800000000000002
-1,-1,-1,0,-1,-1,-1,-1,-2,2,3.0000000000000013
-1,-1,-1,-2,0,-1,-1,-1,-1,3,-2.400000000000001
-2,0,-1,-1,-1,-1,-1,-1,-1,1,0.0
-1,-1,-1,-1,-1,-1,-1,-2,0,1,-0.8999999999999999
0,-1,-1,-1,-1,-1,-2,-1,-1,2,2.700000000000001
-1,-1,-1,-2,-1,0,-1,-1,-1,2,-0.8999999999999999
-1,-1,-1,-1,-1,-2,-1,-1,0,2,0.0
-1,-1,-1,-1,0,-1,-1,-1,-2,2,1.5000000000000002
-1,-1,-1,-1,-2,-1,0,-1,-1,1,1.9000000000000006
-1,-1,-1,-1,-1,-2,-1,0,-1,3,1.5000000000000002
-1,-1,-1,-2,-1,-1,0,-1,-1,3,-3.0000000000000013
-1,-2,-1,-1,-1,-1,-1,0,-1,3,-2.400000000000001
-1,-1,-2,0,1,-1,-1,-1,-1,3,0.0
-1,-2,0,-1,-1,-1,-1,-1,-1,1,0.0
-1,-1,-1,-2,0,-1,-1,-1,-1,1,-1.2
-1,-1,-1,-1,-2,-1,0,-1,-1,3,2.3000000000000007
-2,0,-1,-1,-1,-1,-1,-1,-1,3,-1.6000000000000003
-1,-2,0,-1,-1,-1,-1,-1,-1,3,0.0
-1,0,-1,-1,-1,-1,-2,-1,-1,1,0.0
-1,-1,-1,0,-2,-1,1,-1,-1,0,0.0
-1,-2,-1,-1,-1,-1,0,-1,-1,2,0.0
-1,-1,-1,-1,-1,-2,0,-1,-1,2,0.0
-2,-1,-1,-1,-1,-1,-1,0,-1,2,0.0
-2,-1,-1,-1,-1,-1,1,0,-1,0,0.0
-1,-1,-1,-1,0,-1,-1,1,-2,0,-0.2
-1,-1,-1,-1,-1,-1,-2,0,-1,3,-1.6000000000000003
-1,-1,-2,-1,-1,-1,-1,0,-1,1,1.7000000000000004
-1,-1,-1,-2,-1,-1,-1,0,-1,3,-1.9000000000000006
0,-1,-1,-2,-1,-1,-1,-1,-1,3,-3.1000000000000014
-1,-1,-2,0,-1,-1,-1,-1,-1,2,-3.1000000000000014
-1,-1,-1,-2,-1,0,-1,-1,-1,3,0.0
0,1,-1,-1,-1,-1,-1,-2,-1,1,0.0
0,-1,-1,-1,-2,-1,-1,-1,-1,3,2.400000000000001
-1,-1,0,-1,-1,-2,-1,-1,-1,3,0.0
-1,-1,-1,0,-1,-2,-1,-1,-1,2,-1.6000000000000003
-1,-1,-1,-1,0,1,-2,-1,-1,0,3.900000000000002
-1,-2,-1,-1,-1,0,-1,-1,-1,2,-1.7000000000000004
-1,-1,-2,-1,-1,-1,0,-1,-1,3,3.800000000000002
-1,-1,-1,0,-1,-1,-2,-1,-1,1,-2.3000000000000007
-1,-1,-1,-1,-1,-1,-2,-1,0,1,-1.0999999999999999
-1,-1,-1,-1,-1,0,-1,-1,-2,1,-0.5
-2,-1,-1,-1,-1,-1,0,1,-1,3,0.0
-1,-1,-1,0,-1,-1,-1,-2,-1,3,3.2000000000000015
-2,-1,-1,-1,-1,-1,-1,-1,0,3,0.0
-1,-1,-1,1,-2,-1,0,-1,-1,0,0.0
-1,-1,-1,-1,-1,-2,-1,-1,0,3,0.0
-1,-1,-1,-1,0,-2,-1,-1,-1,1,-0.7999999999999999
-1,-1,0,-1,-2,-1,-1,-1,-1,2,1.4000000000000001
-1,-1,-1,-1,0,-1,-2,1,-1,3,-0.1
-1,-1,-1,-1,1,0,-2,-1,-1,0,0.0
-1,0,-1,-1,-1,-1,-1,-2,-1,3,-2.700000000000001
-1,-1,0,-1,-1,-2,-1,-1,-1,1,0.0
-1,-1,-1,-1,0,-1,-2,-1,-1,1,-1.8000000000000005
-1,-1,-1,-1,-1,-1,-1,0,-2,3,11.0
-1,-1,-1,-2,-1,-1,-1,1,0,0,0.0
-1,-1,-1,-1,-1,-1,0,-2,-1,2,0.0
-1,-1,0,-1,-1,-1,-1,-2,-1,3,0.0
-1,0,-1,-1,-2,-1,-1,-1,-1,1,0.0
-1,-1,-1,-1,-2,-1,-1,-1,0,3,0.0
-1,-1,-2,-1,-1,-1,-1,0,-1,2,0.0
-1,-1,-1,0,-1,-1,-1,-1,-2,1,-3.4000000000000017
-1,-1,-1,-2,-1,-1,0,1,-1,2,0.0
0,-1,-1,-2,-1,-1,-1,-1,-1,2,28.0
1,-1,-1,0,-1,-1,-2,-1,-1,0,0.0
-1,-1,-1,-1,-2,-1,-1,0,1,0,-3.700000000000002
-1,-1,-1,-1,-1,-1,-1,-2,0,3,0.0
-1,-1,-2,-1,-1,-1,-1,-1,0,2,0.0
-1,-1,-1,-1,-1,-2,-1,0,1,0,-4.000000000000002
0,-1,-1,-1,-1,-1,-1,-2,-1,2,2.3000000000000007
0,1,2,-1,-1,-1,-1,-2,-1,0,0.0
-1,0,1,-1,-2,-1,-1,-1,-1,0,-3.4000000000000017
-1,-1,-2,-1,1,0,-1,-1,-1,0,0.0
0,-1,-1,-1,-1,-2,-1,-1,-1,1,0.0
-1,-1,-1,-2,0,1,-1,-1,-1,2,-0.1
-1,-1,-1,-2,1,-1,-1,0,-1,0,0.2
-2,0,-1,-1,1,-1,-1,-1,-1,0,2.0
-1,0,-2,-1,-1,-1,-1,-1,-1,1,0.0
-1,-1,-1,0,-1,-1,1,-1,-2,0,0.0
0,-1,-1,-1,-1,-1,-1,-2,-1,3,2.600000000000001
-1,-1,0,-1,-2,-1,-1,-1,-1,3,0.0
-1,-1,-1,-1,-1,0,-2,-1,-1,3,0.0
-1,-1,-1,-2,0,1,-1,-1,-1,0,47.0
-1,0,1,-1,-2,-1,-1,-1,-1,1,0.0
-1,-2,-1,-1,-1,-1,-1,0,-1,1,1.9000000000000006
-1,-2,-1,-1,-1,-1,-1,-1,0,3,0.0
-1,-1,-1,0,1,2,-1,-1,-2,0,0.0
-2,-1,1,-1,-1,0,-1,-1,-1,0,0.2
-1,-1,-2,-1,-1,0,-1,-1,-1,3,0.0
-2,-1,0,-1,-1,-1,-1,-1,-1,1,0.0
-1,-1,-2,-1,-1,-1,-1,0,-1,3,1.3
0,1,-1,-1,-1,-2,-1,-1,-1,1,0.0
-1,-1,-1,-1,-2,0,-1,-1,1,0,2.0
-2,-1,-1,-1,0,1,-1,-1,2,0,0.2
-1,0,-1,-2,-1,-1,-1,-1,-1,2,1.6000000000000003
-1,-2,1,-1,-1,0,-1,-1,-1,0,0.30000000000000004
-1,-1,-1,-1,-1,-1,-2,0,-1,2,0.0
-2,-1,-1,-1,-1,-1,-1,0,-1,3,-1.3
-2,-1,-1,-1,-1,-1,0,-1,-1,2,0.0
-1,-2,-1,0,1,-1,-1,-1,-1,3,0.0
-1,0,-2,-1,-1,-1,-1,-1,-1,3,4.0
-1,-1,-1,-1,1,-1,-2,0,-1,0,4.0
-1,-1,-1,-1,-2,-1,0,1,-1,3,0.0
-1,-1,-1,0,-2,-1,-1,-1,-1,1,-0.5
-1,0,-1,-1,1,-1,-1,-1,-2,0,-0.5
0,-1,-1,-1,-2,-1,-1,-1,-1,2,2.500000000000001
0,1,2,-1,-2,-1,-1,-1,-1,0,0.0
-1,-1,-1,0,-1,-2,-1,-1,-1,3,2.3000000000000007
0,1,-1,-2,-1,-1,-1,-1,-1,2,3.0
-2,-1,-1,-1,0,1,-1,-1,-1,3,0.0
-1,-1,-1,-1,-1,-2,-1,0,1,3,0.0
-1,-2,-1,-1,0,-1,-1,-1,-1,3,-1.9000000000000006
-1,-1,-1,-1,-1,-1,-2,0,-1,1,-1.9000000000000006
-1,0,-2,-1,1,-1,-1,-1,-1,0,-0.6
-1,-1,-1,-1,-1,-1,0,-1,-2,1,-1.8000000000000005
0,1,-1,-1,-1,-1,-1,-2,-1,3,0.0
-1,-2,-1,-1,0,-1,-1,-1,-1,2,-1.4000000000000001
-1,-1,-1,-1,-2,-1,0,1,-1,2,0.0
0,-1,-1,-1,-1,-2,-1,-1,-1,3,1.8000000000000005
-2,-1,0,-1,-1,-1,-1,-1,-1,2,-1.0999999999999999
-1,-2,0,-1,-1,1,-1,-1,-1,0,3.0
0,1,2,-2,-1,-1,-1,-1,-1,0,0.0
1,-2,-1,0,-1,-1,-1,-1,-1,0,0.0
-1,-1,-1,-2,-1,-1,0,1,2,0,0.0
0,-2,-1,1,-1,-1,-1,-1,-1,0,0.0
-1,-2,-1,0,-1,-1,-1,-1,-1,3,3.5000000000000018
-1,-1,-1,-1,-2,-1,-1,0,-1,3,-1.6000000000000003
-1,0,-1,-1,-2,-1,-1,-1,-1,2,11.0
-1,-1,-1,-2,0,-1,-1,1,-1,0,2.0
-1,-2,-1,0,1,-1,-1,2,-1,0,0.0
-1,-2,-1,-1,-1,-1,0,1,-1,3,0.0
-2,1,-1,-1,0,-1,-1,-1,-1,1,0.0
-1,-1,0,-1,-1,1,-1,-1,-2,2,0.0
-1,-1,-1,-2,-1,0,-1,-1,1,0,0.2
-1,-1,-2,0,1,-1,-1,-1,-1,2,-0.2
-1,-1,0,-1,-1,-1,-1,-1,-2,3,0.0
-1,-1,-1,-1,1,0,-1,-1,-2,0,0.0
-2,0,1,-1,-1,-1,-1,-1,-1,2,-0.1
-2,1,-1,-1,0,-1,-1,-1,-1,0,0.4
-1,-1,-1,-1,-1,-2,0,1,-1,2,0.0
-1,-1,-1,-2,1,0,-1,-1,-1,0,0.0
-1,-1,-1,-1,-1,-1,-1,-2,0,2,0.0
-1,0,-1,-1,-1,-1,-1,-2,-1,1,0.0
-1,-1,-1,-1,-1,0,-1,-1,-2,3,0.0
-1,-1,-1,-1,-1,-1,-1,0,-2,2,0.0
-1,-2,-1,-1,-1,0,-1,-1,-1,3,0.0
1,-1,-2,0,-1,-1,-1,-1,-1,0,0.0
-1,-1,-1,-1,-1,-2,0,1,-1,1,0.4
-1,-1,-1,0,-1,-2,1,-1,-1,0,0.0
-1,-1,-2,-1,-1,-1,0,1,-1,1,0.5
-1,-1,-1,0,1,-1,-1,-2,-1,1,-0.7
0,-1,-1,1,-1,-1,-1,-2,-1,0,0.0
-1,-1,-1,-1,0,1,-2,-1,-1,2,0.2
-1,-1,-1,-1,-1,-1,-2,-1,0,2,0.0
0,1,-1,-1,-1,-1,-2,-1,-1,1,0.0
0,-1,-1,-1,-1,-1,-1,-2,-1,1,0.0
-1,-1,-1,-1,0,-2,-1,-1,-1,2,-0.7999999999999999
-1,-1,-1,-1,-2,-1,-1,-1,0,1,0.7999999999999999
-1,0,-1,-1,-1,-1,-1,-2,-1,2,1.5000000000000002
-1,-1,-1,-1,-1,0,-2,-1,-1,2,0.9999999999999999
-1,-1,-2,-1,-1,-1,-1,1,0,0,0.0
-2,-1,-1,-1,-1,-1,-1,0,1,2,0.0
-1,-1,-1,-1,-1,-1,0,-1,-2,3,2.2000000000000006
-1,-1,-2,-1,-1,0,-1,-1,-1,1,10.0
-1,-1,0,-1,-1,1,-1,-2,-1,0,0.1
-1,-1,-1,-1,-2,-1,-1,1,0,0,0.0
-1,-1,-2,-1,-1,-1,-1,-1,0,1,0.8999999999999999
-1,-1,-1,-1,-2,-1,0,1,-1,1,0.30000000000000004
-1,-1,0,-1,-1,-1,-2,-1,-1,3,0.0
-1,0,-1,-1,-1,-1,-1,-1,-2,3,1.2
-1,-2,-1,-1,-1,-1,0,-1,-1,3,1.6000000000000003
-1,1,-1,-1,0,-1,-2,-1,-1,3,-0.1
-1,-1,-1,-2,-1,-1,-1,0,-1,2,0.0
-1,-1,-1,-1,-1,-2,-1,-1,0,1,7.0
-1,-1,-1,-1,-1,0,-2,-1,1,0,0.1
-1,-1,-1,0,-2,-1,-1,-1,-1,3,6.0
-1,-1,-2,1,0,-1,-1,-1,-1,0,0.0
-2,-1,-1,0,1,-1,-1,-1,-1,1,4.0
1,-1,-1,0,-1,-1,-1,-1,-2,0,0.0
-1,-1,-1,0,-2,-1,-1,-1,-1,2,-1.2
-1,-1,0,-1,-1,-1,-1,-2,-1,1,0.0
0,1,-2,-1,-1,-1,-1,-1,-1,3,0.0
-1,0,-1,-1,-1,-2,-1,-1,-1,3,1.4000000000000001
-1,-1,-1,-1,-2,-1,0,1,2,0,0.0
-1,-1,-1,-1,-1,0,-1,-1,-2,2,8.0
-1,-1,-2,-1,-1,1,-1,-1,0,0,-0.30000000000000004
-1,-2,-1,-1,-1,-1,0,1,-1,1,0.1
-1,-2,-1,0,-1,-1,1,-1,-1,0,0.0
-1,-2,-1,-1,-1,-1,-1,0,-1,2,0.0
-1,-1,-1,-1,-1,-2,0,-1,-1,1,2.0000000000000004
-1,-1,-2,1,-1,-1,0,-1,-1,0,0.0
0,1,-1,-1,-2,-1,-1,-1,-1,3,0.0
-1,-1,-1,-1,0,-1,-2,-1,-1,2,1.5000000000000002
1,2,-1,0,-1,-1,-2,-1,-1,2,1.0
-2,-1,-1,-1,1,2,-1,0,-1,0,0.2
-1,-1,-1,-1,1,-1,-1,0,-2,3,2.0
-1,-1,-2,0,-1,-1,-1,-1,-1,3,3.2000000000000015
-1,-1,-1,-1,-1,-1,1,0,-2,0,0.0
